id,date,cost,bedrooms,bathrooms,square,square_lot,floors,view,condition,grade,square_above,square_basement,lat,long
7129304540,20150514T000000,440000,5,2,1430,5600,1.5,0,3,6,1430,0,47.5192,-122.266
2129700525,20141028T000000,322000,3,1.75,1400,18002,1,0,3,6,1400,0,47.725,-121.967
7686203180,20140812T000000,172500,3,1,1040,7500,1,0,4,6,1040,0,47.4206,-122.316
5088500170,20141027T000000,435000,3,2.5,2530,16102,2,0,3,9,2530,0,47.371,-122.055
1656600280,20141002T000000,655000,4,2.5,3110,24466,2,0,3,9,3110,0,47.4898,-122.127
8001470480,20150306T000000,970000,4,2.75,3980,9209,2,0,3,11,3980,0,47.6286,-122.064
5317100780,20140512T000000,1.3e+006,4,3.25,2330,9687,2,3,3,9,2330,0,47.6264,-122.283
3964400470,20140725T000000,500000,3,1.5,2150,4000,1.5,0,3,7,1470,680,47.5733,-122.312
7199310170,20140616T000000,518000,4,2.5,1740,7500,1,0,4,7,1220,520,47.6927,-122.124
9547205610,20140929T000000,719000,4,2.75,2210,3400,1.5,0,5,7,1470,740,47.6826,-122.311
7889600190,20150113T000000,229000,3,1,1590,6240,1,0,3,7,1060,530,47.4936,-122.337
0192700080,20150213T000000,312000,3,2.5,2070,25710,1,0,5,6,2070,0,47.2032,-121.964
0871000170,20141202T000000,535000,2,2,1370,3827,1,0,3,7,1020,350,47.652,-122.404
5100401315,20140709T000000,395000,2,1,930,6380,1,0,4,7,930,0,47.6915,-122.321
7950304095,20150217T000000,257500,1,1,710,6060,1,0,4,6,710,0,47.5621,-122.283
3750604417,20140526T000000,172500,3,1,1140,8800,1,0,3,7,1140,0,47.2629,-122.275
9528104360,20140912T000000,435000,2,1.5,901,1245,3,0,3,7,901,0,47.6774,-122.325
8807300130,20141217T000000,330000,3,1,910,10240,1,0,4,6,910,0,47.6729,-122.064
2549000020,20150324T000000,400000,3,2.5,1950,18533,2,0,3,8,1950,0,47.5647,-121.903
8861000095,20140930T000000,865000,3,1.5,1790,7526,1,0,3,7,1790,0,47.6387,-122.207
9474700020,20140503T000000,310000,3,1,1010,9945,1,0,4,6,1010,0,47.5324,-121.763
0125059178,20140722T000000,510000,6,4.5,3300,7480,2,0,3,8,3300,0,47.6796,-122.104
3395040920,20140618T000000,300000,3,2.5,1700,3575,2,0,3,7,1700,0,47.5418,-122.295
1725800280,20140616T000000,373000,3,1,1770,5720,1.5,0,4,7,1140,630,47.5546,-122.377
3575302880,20141110T000000,339300,3,2,970,10000,1,0,5,7,970,0,47.6205,-122.063
0023520190,20150316T000000,490000,3,1.75,1470,9750,1,0,4,7,1470,0,47.6975,-122.12
3885805896,20140610T000000,1.18e+006,5,3.75,3630,6000,1.5,0,3,9,2470,1160,47.6816,-122.199
8029510010,20141030T000000,299250,3,2.5,2530,8669,2,0,3,9,2530,0,47.3073,-122.395
8029550020,20140701T000000,431000,4,2.5,2300,6087,2,0,3,7,2300,0,47.5125,-122.192
4037700285,20140731T000000,415000,3,1,1300,7975,1,0,4,7,1300,0,47.611,-122.122
9550201495,20141003T000000,765000,3,1.75,2120,5000,2,0,3,7,1980,140,47.6666,-122.331
6055000010,20140725T000000,470000,3,3.5,3520,35512,2,2,3,8,2760,760,47.2416,-121.979
0428000225,20140620T000000,237000,3,1,1300,8160,1,0,4,7,1300,0,47.511,-122.172
8074200080,20150213T000000,305000,3,2,1430,12430,1,0,4,7,1430,0,47.4903,-122.178
0226039075,20140506T000000,655500,4,3.5,3380,8330,2,0,3,8,3380,0,47.7741,-122.379
9900000190,20141030T000000,268950,3,1,1320,8100,1,0,3,6,880,440,47.4697,-122.351
7151700190,20150331T000000,850000,2,1.5,2210,5000,1,2,3,8,1530,680,47.6122,-122.288
1787600294,20150205T000000,222000,2,1,830,6893,1,0,3,7,830,0,47.7234,-122.328
8151601190,20141203T000000,180000,5,1,1460,11726,1.5,0,3,6,1290,170,47.5039,-122.361
3232200095,20150414T000000,615000,4,1,1340,2006,1.5,0,3,7,1340,0,47.6357,-122.373
7922800190,20150311T000000,620000,5,1.75,2000,8713,1,2,3,7,1000,1000,47.5882,-122.117
2473002500,20141112T000000,475000,3,1.75,2270,13000,1,0,5,8,2270,0,47.4474,-122.144
1972201305,20140729T000000,500000,2,2,1250,3360,1,0,3,7,1250,0,47.6526,-122.349
9542802000,20141229T000000,185000,3,1.75,1130,7000,1,0,3,7,1130,0,47.307,-122.372
5104200470,20150325T000000,436000,5,3,2720,9856,2,0,4,8,2720,0,47.4778,-122.146
5350200425,20150309T000000,765000,3,1.5,1500,5111,2,0,5,8,1500,0,47.6118,-122.284
7625700305,20140605T000000,564000,3,1.75,1980,6250,1,1,5,7,1090,890,47.554,-122.385
9477940440,20140617T000000,465950,4,2.5,2340,6896,2,0,3,7,2340,0,47.4896,-122.14
2296700050,20141010T000000,475000,4,3,2410,8284,1,0,5,7,1210,1200,47.7202,-122.22
9826700726,20141006T000000,505000,3,2.5,1995,1483,3,0,3,8,1760,235,47.6025,-122.31
6648100010,20141119T000000,392500,3,1.75,1540,8925,1,0,4,7,1540,0,47.7762,-122.337
7560000050,20150423T000000,730000,3,3.5,2440,3502,2,0,3,7,1970,470,47.589,-122.165
8041100010,20140818T000000,377000,3,1.75,1820,34800,1,0,4,6,1820,0,47.4616,-121.98
1232000950,20150312T000000,532000,3,1,1110,4800,1.5,0,3,7,1110,0,47.6857,-122.378
6928000440,20140718T000000,301950,3,1.75,1370,9288,1,0,4,7,1370,0,47.4824,-122.152
1786700080,20150115T000000,470000,4,2.5,2700,6769,2,0,3,9,2700,0,47.3753,-122.155
8946750020,20150507T000000,264000,3,2.25,1552,3677,2,0,3,7,1552,0,47.3205,-122.178
1509500080,20150317T000000,389950,3,2.5,2170,8140,2,0,3,9,2170,0,47.385,-122.169
9113200250,20150413T000000,840000,4,2.5,2480,4602,2,0,3,9,2480,0,47.6835,-122.161
7212680080,20141015T000000,300000,3,1.75,1700,8481,2,0,3,7,1700,0,47.2623,-122.305
7883605900,20141015T000000,315450,3,1.75,1130,7500,1.5,0,4,7,1130,0,47.5254,-122.318
7016200460,20140826T000000,500000,4,2.25,2350,7210,1.5,0,4,7,2350,0,47.7407,-122.183
8155500020,20141018T000000,530000,5,2.75,2500,7140,1,0,4,7,1250,1250,47.6225,-122.108
6664900470,20141107T000000,278000,4,2.5,1940,6887,2,0,3,7,1940,0,47.2911,-122.353
1424059130,20150318T000000,247500,3,0.75,1300,72309,1,0,3,6,680,620,47.567,-122.124
3275910020,20150213T000000,340000,4,2.5,2181,5521,2,0,3,8,2181,0,47.3503,-122.291
9268200285,20140703T000000,370000,2,1,860,5040,1,0,3,7,860,0,47.6977,-122.365
5416510920,20140616T000000,385000,4,2.5,2960,5054,2,0,3,9,2960,0,47.3601,-122.035
1471701470,20140731T000000,293000,3,1.75,1420,13187,1,0,4,7,1420,0,47.4608,-122.065
5198600010,20140819T000000,180000,3,2,1670,7056,1,0,4,7,1670,0,47.3139,-122.212
0952001495,20150306T000000,588000,4,1.75,2170,5750,1,2,3,7,1370,800,47.5668,-122.383
5152920170,20150421T000000,549000,5,2.5,3440,12350,1,2,4,9,1760,1680,47.3427,-122.325
2523069134,20150406T000000,495000,4,2.5,2480,91911,1,2,4,7,1470,1010,47.4579,-121.981
7418000020,20140724T000000,305000,3,1.75,1400,10350,1,0,4,7,1400,0,47.479,-122.132
0016000545,20150312T000000,250000,4,1,1320,11212,1,0,5,6,1320,0,47.3098,-122.209
5100401060,20140908T000000,550000,4,3,2360,6678,1,0,3,8,1760,600,47.6919,-122.313
7569500010,20141120T000000,616950,3,3.5,2490,2722,2,0,3,8,2020,470,47.5893,-122.165
3995700250,20141013T000000,393500,3,1.75,1600,8156,1,0,5,7,1600,0,47.7397,-122.3
2872900010,20150414T000000,382500,3,1.5,1090,9862,1,0,3,8,1090,0,47.6256,-122.036
3818700190,20141215T000000,387846,4,1.75,2520,15205,1,0,4,7,2040,480,47.7642,-122.264
3876300080,20141224T000000,434400,5,1.75,1960,7875,1,0,4,7,1960,0,47.7256,-122.18
5468760050,20150105T000000,270000,4,2.5,1600,9921,2,0,3,7,1600,0,47.3678,-122.124
0751000020,20140626T000000,290000,2,1,930,7740,1,0,3,6,930,0,47.7091,-122.292
2268000500,20140721T000000,229900,3,1,1440,11925,1,0,3,7,1440,0,47.2738,-122.3
8854000010,20140812T000000,540000,5,2.75,3160,10059,2,0,3,10,1740,1420,47.7477,-122.217
1796350080,20140623T000000,239950,3,1.75,1230,9600,1,0,4,7,1230,0,47.3675,-122.095
2558690130,20140813T000000,465000,4,2.25,2140,7701,1,0,4,7,1470,670,47.7213,-122.171
2391602500,20140515T000000,512500,3,2.5,1840,2875,2,0,4,7,1840,0,47.562,-122.393
1450100420,20140620T000000,205000,3,1,960,7314,1,0,5,6,960,0,47.2891,-122.221
2374200005,20140616T000000,375000,4,2,2400,6000,2,0,3,6,2400,0,47.7607,-122.209
8081900101,20140528T000000,960000,4,2.25,2410,4560,2,2,5,9,1800,610,47.6796,-122.402
9482700440,20140506T000000,533000,5,2.75,1800,3780,1.5,0,3,7,1400,400,47.6831,-122.343
4059400585,20140624T000000,218000,3,1,880,18205,1,0,4,6,880,0,47.5013,-122.244
3782760170,20150211T000000,480000,4,2.5,2980,4074,2,0,3,8,2980,0,47.734,-121.965
6117500460,20140630T000000,1.3095e+006,4,2.5,2680,12215,1,4,3,9,1590,1090,47.4396,-122.353
2767600920,20141027T000000,465000,2,1,730,2600,1,0,4,6,730,0,47.6751,-122.379
3580900290,20150128T000000,360000,4,2,1450,8940,1,0,3,7,1450,0,47.7304,-122.24
4218400005,20150130T000000,1.285e+006,3,2.25,2440,9200,1,1,4,8,2440,0,47.6629,-122.269
6647400250,20140723T000000,439950,3,2.5,1540,7773,2,0,4,8,1540,0,47.722,-122.194
7443000480,20150507T000000,865000,4,2,2750,5527,2,0,3,8,2130,620,47.6513,-122.368
3422059249,20150219T000000,260000,4,3,1530,8306,2,0,3,7,1530,0,47.3528,-122.146
2492200280,20141202T000000,528000,3,2.75,2160,4086,1,0,3,7,1380,780,47.5352,-122.38
3629910470,20140729T000000,590000,3,2.5,2110,3870,2,0,3,9,2110,0,47.5513,-121.994
2171400199,20140904T000000,277554,5,2.25,2350,13000,1,0,3,7,2350,0,47.4939,-122.256
7202330470,20150408T000000,485000,3,2.5,1650,3436,2,0,3,7,1650,0,47.6819,-122.036
1423900080,20141218T000000,260000,4,1.75,1360,7700,1,0,4,7,1360,0,47.4558,-122.177
0224069169,20141023T000000,800000,4,3.75,2540,20662,2,0,3,10,2540,0,47.5882,-122.01
7189800095,20141104T000000,500000,4,2.5,3010,5040,2,0,3,8,3010,0,47.709,-122.35
9542830430,20140806T000000,300000,3,2.5,1880,4200,2,0,3,7,1880,0,47.366,-122.017
2212200050,20141028T000000,255000,4,1.75,1650,7200,1,0,3,7,1100,550,47.3944,-122.187
0271200130,20141119T000000,215000,3,1,1690,7700,1,0,4,7,1690,0,47.3444,-122.304
8731800840,20140619T000000,265000,3,1.75,1840,7300,1,0,3,8,1840,0,47.3122,-122.369
4059400190,20141017T000000,225000,2,1,800,6050,1,0,4,6,800,0,47.5001,-122.242
7732410130,20140521T000000,600000,3,2.25,2230,9053,2,0,4,9,2230,0,47.6594,-122.144
1561600095,20140514T000000,1.058e+006,4,2,2290,11137,1,0,4,8,2290,0,47.5887,-122.201
6430500086,20150116T000000,341000,3,1,940,4200,1,0,3,7,940,0,47.6878,-122.35
4136900250,20140602T000000,270000,4,2.5,1920,8497,2,0,3,8,1920,0,47.2608,-122.209
8682280170,20150330T000000,850000,3,2.5,3360,8708,2,0,3,9,3360,0,47.7037,-122.016
2115720130,20140821T000000,289950,3,2.5,2070,5013,2,0,3,8,2070,0,47.3202,-122.395
3668000500,20141222T000000,260000,3,2.25,1950,9600,1,0,4,7,1200,750,47.2762,-122.148
7855600080,20150330T000000,750000,3,1.75,2770,15232,1,0,3,8,1570,1200,47.5706,-122.16
1552520010,20140801T000000,405000,3,2.5,1500,9636,2,0,3,7,1500,0,47.75,-122.176
0472000895,20140922T000000,1.057e+006,4,2.75,4510,5000,2.5,2,3,8,3270,1240,47.6852,-122.4
1077100020,20141231T000000,365000,3,1.5,1520,8519,1,0,3,7,1520,0,47.7712,-122.339
4142450480,20140703T000000,288000,3,2.5,1520,3593,2,0,3,7,1520,0,47.3842,-122.042
7787110680,20140923T000000,445000,3,2.5,2210,8010,2,0,3,8,2210,0,47.4845,-121.775
0844000225,20150211T000000,267000,3,2.5,1690,10336,2,0,4,7,1690,0,47.311,-122.003
8924100430,20141224T000000,500000,2,1,1440,7130,1,2,3,7,1210,230,47.6778,-122.267
0267000170,20141210T000000,575950,3,2.25,1640,12000,1,0,3,7,1180,460,47.6252,-122.104
3776300010,20150224T000000,1.03e+006,4,3.5,2730,5607,1,0,5,9,1660,1070,47.6387,-122.396
3211000170,20140922T000000,255000,4,2.5,1580,7800,1,0,4,7,1580,0,47.481,-122.163
0191100275,20140926T000000,1.35e+006,4,3.5,3500,9525,2,0,3,10,3500,0,47.5641,-122.221
6661200050,20140528T000000,175000,2,1,830,2699,1,0,3,7,830,0,47.3839,-122.038
0293760050,20140627T000000,1.05e+006,4,4.25,4390,13833,2,3,3,10,3320,1070,47.5566,-122.026
8121100255,20140507T000000,440000,3,1.75,1500,6180,1,0,4,6,1060,440,47.5689,-122.284
6132600221,20140519T000000,367000,2,1,700,2334,1,0,3,7,700,0,47.701,-122.39
2214800170,20150415T000000,295000,3,2.5,1940,10350,1,0,3,7,1420,520,47.3385,-122.256
2579500101,20150421T000000,1.387e+006,4,3.5,4010,10880,2,3,4,11,3150,860,47.5359,-122.213
9358000780,20150512T000000,275000,2,1,830,5610,1,0,3,6,830,0,47.5674,-122.367
3512100050,20150224T000000,139000,4,1.5,1410,10648,1,0,4,7,1410,0,47.3736,-122.188
4168100130,20150310T000000,230000,3,1,1380,10112,1,0,4,7,940,440,47.3196,-122.351
1446401190,20150317T000000,175000,2,1,620,6600,1,0,3,6,620,0,47.4862,-122.33
9150100020,20150211T000000,189000,3,1,1380,7282,1.5,0,5,6,1380,0,47.3006,-122.223
3876313260,20150218T000000,415000,3,1.75,1790,15142,1,0,3,7,1360,430,47.7362,-122.172
5101402618,20140820T000000,935000,4,3,3680,7105,2,2,3,10,2890,790,47.6956,-122.311
1393800005,20150507T000000,355000,2,1,900,6656,1,0,3,7,900,0,47.5467,-122.377
7199330480,20140721T000000,361500,3,1.75,1070,9000,1,0,4,7,1070,0,47.6984,-122.132
7956300020,20140603T000000,206000,3,1,1060,9600,1,0,4,6,1060,0,47.2878,-122.358
1233100351,20141211T000000,305000,3,1,1150,9048,1,0,2,7,1150,0,47.6755,-122.177
4364700595,20140818T000000,333000,3,1,1050,7560,1,0,3,7,1050,0,47.525,-122.371
5652600605,20140807T000000,630000,5,2,2330,6783,1,0,3,7,1310,1020,47.6955,-122.295
7852010840,20140729T000000,595000,4,2.5,2910,7287,2,0,3,8,2910,0,47.5354,-121.869
8818900250,20140507T000000,530000,3,1,1340,4284,1,0,3,7,1080,260,47.6633,-122.324
1102000095,20140805T000000,558000,4,2.5,3220,5120,2,0,3,9,2420,800,47.5434,-122.27
8724300010,20140909T000000,548000,4,3.25,3420,5012,2,0,3,10,2330,1090,47.732,-121.982
7504100920,20140618T000000,688000,3,3,3450,16200,2,0,3,10,3450,0,47.6319,-122.041
8651520420,20140606T000000,539000,3,2,2260,9568,1,0,3,8,1780,480,47.6457,-122.058
6457000080,20140805T000000,269900,5,1.75,1750,8325,1,0,5,7,1750,0,47.4007,-122.198
0567000020,20150428T000000,800000,2,1,1570,5000,1.5,3,4,8,1570,0,47.5955,-122.294
9578080130,20140702T000000,625000,3,3,1820,1641,3,0,3,8,1540,280,47.6482,-122.358
3438500114,20150512T000000,377000,4,2,1640,5014,1,0,4,7,930,710,47.5545,-122.356
1863900190,20141229T000000,202000,2,1,840,7200,1,0,4,5,840,0,47.3769,-122.237
6414100231,20141015T000000,440000,4,1.75,1920,7986,1,0,3,7,960,960,47.7209,-122.318
2695600190,20150327T000000,416000,2,1,940,4264,1,0,5,7,940,0,47.5314,-122.378
3335000050,20140714T000000,397000,2,1.75,1610,4104,1,0,3,7,950,660,47.5565,-122.275
6382000080,20140708T000000,340000,3,2.25,2120,13090,1,0,3,8,2120,0,47.296,-122.219
4427100130,20150304T000000,431000,3,1,1500,6240,1,0,4,7,1500,0,47.7281,-122.311
1245500725,20141030T000000,675000,3,1.75,1240,13869,1,0,4,7,1240,0,47.6919,-122.21
0686530020,20140609T000000,627000,4,2,2030,9300,1,0,4,8,2030,0,47.6658,-122.149
2867100007,20150223T000000,485000,3,1,1260,3230,1.5,0,3,7,1260,0,47.644,-122.369
0217500005,20141124T000000,444950,3,2.5,2020,7800,1,0,4,7,1330,690,47.7368,-122.337
0205000050,20141218T000000,735000,4,2.5,3270,45537,2,0,3,9,3270,0,47.6303,-121.984
2025049028,20140609T000000,403950,2,1,710,1136,2,0,4,7,710,0,47.6414,-122.329
2768300655,20150317T000000,630000,3,3,1880,2200,2,0,3,8,1520,360,47.6666,-122.367
1423400225,20140721T000000,225000,2,1,1030,9192,1,0,4,6,1030,0,47.4565,-122.181
1568100290,20140620T000000,337000,4,3,2240,8504,2,0,3,7,2240,0,47.7348,-122.295
7625701795,20150302T000000,885000,4,3.5,3310,6000,2,2,3,8,2200,1110,47.5511,-122.391
4036801315,20141104T000000,425000,4,1.5,1620,7875,1,0,3,7,1620,0,47.6041,-122.126
7436400020,20150325T000000,585000,3,1.75,1840,7350,1,0,3,8,1370,470,47.6729,-122.166
7856640460,20141218T000000,950000,4,2.75,3800,12200,2,3,4,10,3800,0,47.5689,-122.156
7950303530,20150409T000000,400000,4,2,2060,3060,2,0,3,7,2060,0,47.5631,-122.285
5595900345,20150113T000000,460000,4,2.75,3460,13168,2,0,4,8,3460,0,47.2046,-121.996
5605000440,20141215T000000,1e+006,3,1,1880,5450,1.5,0,4,8,1880,0,47.6453,-122.302
9406590250,20150224T000000,293000,4,2.25,1870,5371,2,0,3,7,1870,0,47.3844,-122.036
0526059259,20140819T000000,335500,3,1.75,1260,8487,1,0,3,7,1260,0,47.7664,-122.201
3352401476,20141124T000000,199988,2,1,860,5000,1,0,3,7,860,0,47.5005,-122.267
2781270080,20141030T000000,249900,2,2,1470,2541,2,0,3,6,1470,0,47.3502,-122.02
2124089028,20140714T000000,279000,3,1.75,1430,39160,1,0,3,7,900,530,47.5513,-121.801
0642500080,20141212T000000,365000,4,2.5,2905,4874,2,0,3,9,2905,0,47.4084,-122.169
7603100095,20141110T000000,1.26e+006,3,3,3230,8625,2,3,3,10,2220,1010,47.562,-122.404
6908200250,20150312T000000,680000,4,1,1660,6075,1.5,0,5,7,1660,0,47.6755,-122.403
7508200080,20150410T000000,461000,4,2.75,1700,7495,1,0,4,7,1200,500,47.7589,-122.354
0984210170,20150326T000000,256500,5,2.5,1960,7350,1,0,4,7,1360,600,47.4368,-122.165
8732300430,20140620T000000,885000,3,2.25,2060,9552,1,0,4,9,1610,450,47.5402,-122.231
3630121060,20141217T000000,740000,4,3.5,3060,4777,2,0,3,9,3060,0,47.555,-122
3448900420,20140922T000000,620000,4,2.5,2500,8282,2,0,3,9,2500,0,47.5127,-122.169
0806800420,20141023T000000,289950,3,2.5,2070,6145,2,0,3,7,2070,0,47.3357,-122.172
8691300500,20141028T000000,710000,4,2.5,2880,12349,2,0,3,10,2880,0,47.5879,-121.973
4406000050,20140519T000000,225000,2,1,910,9612,1,0,4,7,910,0,47.4297,-122.152
6190700284,20140620T000000,420000,5,2.75,2280,10319,1,0,3,8,1300,980,47.7566,-122.363
9106000050,20141021T000000,767250,4,3,2170,2500,2,0,3,8,1710,460,47.6742,-122.303
7419700010,20140707T000000,665000,5,2,2800,17788,1,0,4,8,1400,1400,47.6719,-122.163
1454100010,20150202T000000,338500,2,1,720,6050,1,0,2,5,720,0,47.7259,-122.29
2621750280,20141110T000000,369950,4,2.75,2760,7533,1,0,3,8,1400,1360,47.371,-122.108
1338800491,20141021T000000,799500,4,2.5,2760,5750,2,0,3,8,2760,0,47.627,-122.303
1471701410,20150331T000000,347950,5,2.25,1700,13500,1.5,0,4,7,1700,0,47.4611,-122.067
9201000460,20141006T000000,705000,4,2.25,2620,10536,1,0,3,8,1520,1100,47.5847,-122.075
6137610190,20150317T000000,632000,3,2.25,2730,7521,2,2,3,9,2730,0,47.7704,-122.196
4189800050,20140520T000000,335000,3,1,1060,10050,1,0,4,7,1060,0,47.7355,-122.231
1423910670,20140527T000000,305000,4,1,2100,9288,1,0,4,7,1050,1050,47.4558,-122.171
3826500170,20141111T000000,283000,3,2.25,2130,8800,1,0,3,8,1270,860,47.383,-122.168
3543900380,20150409T000000,395000,3,1,1460,5000,1,0,4,7,1460,0,47.6837,-122.32
0200800480,20141106T000000,552321,3,2.5,1960,8469,2,0,4,8,1960,0,47.7236,-122.105
5561000430,20141016T000000,470000,3,2.25,1830,39165,1,0,5,8,1830,0,47.4612,-121.992
7153400010,20140812T000000,190500,3,2,1390,10155,1,0,3,7,1130,260,47.2575,-122.305
9250900104,20141110T000000,300000,5,1.75,2110,8500,1,0,3,7,1100,1010,47.7737,-122.35
7626200235,20140523T000000,464600,3,1.75,1120,5500,1.5,0,4,7,1120,0,47.5445,-122.391
8143000280,20141121T000000,478000,3,1.75,1210,6175,1,0,3,7,1210,0,47.7291,-122.202
5113000420,20150320T000000,420000,4,2.75,2400,20000,1,0,3,8,1170,1230,47.4556,-122.087
1588600177,20150225T000000,396000,4,1,1040,4420,1.5,0,3,6,1040,0,47.6945,-122.368
0323089173,20140519T000000,429000,3,2.5,1920,15124,2,0,3,8,1920,0,47.5015,-121.773
4223000280,20141029T000000,221000,4,1.75,1540,7200,1,0,3,7,1260,280,47.3424,-122.308
6306100080,20140909T000000,234950,3,2,1430,10850,1,0,3,7,1430,0,47.2671,-122.233
1623049145,20140925T000000,210000,2,1,880,9750,1,0,5,6,880,0,47.4885,-122.298
3971701300,20141220T000000,255000,2,1,1360,9367,1,0,4,6,680,680,47.7689,-122.315
1818800289,20150121T000000,795000,3,2.75,1820,7517,1,0,3,9,1820,0,47.5705,-122.406
0007200080,20141104T000000,239000,4,2,1980,10585,1.5,0,2,6,1980,0,47.4836,-122.214
8685500020,20150512T000000,387000,3,1,1530,6372,1,0,3,7,1210,320,47.535,-122.289
5583200345,20150511T000000,422000,2,1,750,4000,1,0,4,6,750,0,47.5547,-122.272
6802200280,20141110T000000,279000,3,2.5,2010,11618,2,0,3,7,2010,0,47.1956,-121.985
6380500151,20150317T000000,468000,3,1.5,1370,7697,1,0,3,7,1370,0,47.7153,-122.361
5648600010,20150426T000000,290000,3,2.5,1580,6860,2,0,3,7,1580,0,47.4447,-122.188
5160300020,20140609T000000,554000,3,1.75,1760,10780,1,0,3,8,1760,0,47.5938,-122.154
8562000010,20150501T000000,244500,3,1.75,1210,8864,1,0,3,7,1210,0,47.3639,-122.08
2769600190,20140715T000000,630000,5,2,1900,5000,1,2,3,8,1720,180,47.6735,-122.362
6099400293,20141208T000000,208000,2,1,960,13438,1,0,3,7,960,0,47.4745,-122.295
1186000095,20140708T000000,890000,4,2.75,2310,4020,3,0,5,8,2310,0,47.6154,-122.291
3299200080,20141003T000000,518000,4,2.75,2440,12051,1,0,5,8,1440,1000,47.7456,-122.351
8682300010,20150206T000000,829000,3,2.75,2690,10443,1,0,3,9,2690,0,47.7185,-122.024
0625049153,20140603T000000,605000,3,2,2060,4040,1,0,4,8,1120,940,47.6798,-122.352
8644300170,20140703T000000,600000,5,2.25,3000,13899,2,0,4,8,3000,0,47.6373,-122.105
3501600235,20140505T000000,585000,2,1,1770,8640,1.5,0,3,6,1520,250,47.6926,-122.363
5104540500,20140624T000000,589950,4,2.5,3190,8195,2,0,3,10,3190,0,47.3555,-122.003
2767604254,20140603T000000,425000,2,2.5,1140,1182,3,0,3,8,1140,0,47.6713,-122.383
1557000190,20141009T000000,240000,3,1.5,1450,9477,1,0,4,7,1450,0,47.4215,-122.203
6450301835,20140705T000000,459500,3,1.75,1470,4950,1,0,3,7,1030,440,47.7325,-122.337
0011200290,20140609T000000,546000,3,2.5,1530,3464,2,0,3,8,1530,0,47.6179,-122.141
0868000305,20140617T000000,554000,4,1,1120,7104,1.5,0,3,7,1120,0,47.7055,-122.372
7116500920,20140520T000000,300000,6,5.25,2860,5682,2,0,3,7,2860,0,47.303,-122.221
7625703260,20140924T000000,400950,2,1.75,2320,6250,1,0,3,7,1400,920,47.5468,-122.386
0414100280,20150414T000000,336000,2,1,1180,7200,1,0,4,6,1180,0,47.7475,-122.342
0007200179,20150424T000000,175000,2,1,840,12750,1,0,3,6,840,0,47.484,-122.211
9268200380,20141118T000000,505000,2,1,1250,5040,1,0,3,7,950,300,47.6959,-122.365
6139800430,20140522T000000,482000,5,2.25,2230,9600,1,0,3,8,1320,910,47.7466,-122.076
7511200190,20140910T000000,580000,4,2.25,2570,36465,2,0,4,8,2570,0,47.6555,-122.042
2798000020,20140815T000000,1.395e+006,4,3.5,3560,16782,2,0,3,10,2560,1000,47.5569,-122.225
4401200010,20140808T000000,795000,4,2.75,3100,7501,2,0,3,10,3100,0,47.6859,-122.109
6752510010,20140805T000000,760000,4,2.5,2920,7901,2,0,3,9,2920,0,47.7036,-122.125
2558600130,20141023T000000,379000,3,2.5,1500,7420,1,0,3,7,1000,500,47.7236,-122.174
5456000280,20150310T000000,820000,5,2.5,3160,8000,1,0,4,7,1580,1580,47.5735,-122.208
5490210670,20140822T000000,449950,4,2.5,2070,7312,1,0,4,7,1230,840,47.6958,-122.12
2881700231,20150422T000000,337000,3,1.75,1440,11364,1,0,3,7,1440,0,47.743,-122.328
7575500080,20141120T000000,202000,3,1.5,1420,9081,1,0,4,6,1420,0,47.1948,-121.999
2460900010,20140924T000000,364000,2,2.25,1280,2574,2,0,3,7,1280,0,47.5939,-122.302
6071700020,20140827T000000,515000,3,2.25,1640,8400,1,0,4,8,1640,0,47.5484,-122.172
7504200250,20150428T000000,490000,3,2.25,2330,3600,1.5,0,3,8,2330,0,47.631,-122.061
1934800022,20140723T000000,425000,3,1,1280,3200,1.5,0,3,7,1280,0,47.6029,-122.307
0461001435,20140610T000000,566000,4,1.75,2440,5000,1,0,3,8,1340,1100,47.6823,-122.371
4233400280,20140822T000000,264950,4,2.5,1990,9656,2,0,3,7,1990,0,47.3125,-121.998
6372000280,20141008T000000,560000,3,3.5,1560,2198,2,0,3,8,1180,380,47.5812,-122.403
1370802335,20140728T000000,1.015e+006,3,2.5,2920,5629,1,2,5,8,1460,1460,47.642,-122.405
7129300500,20140812T000000,315000,4,2.5,2080,5650,1,0,3,7,1680,400,47.5107,-122.257
3365900462,20140903T000000,265000,4,3,1730,7264,2,0,3,6,1730,0,47.4738,-122.264
4046710050,20140827T000000,470000,4,2,2180,17180,2,0,4,7,2180,0,47.698,-121.92
3530420020,20140711T000000,162950,2,1,950,2784,1,0,4,8,950,0,47.3793,-122.321
3754501060,20140918T000000,910000,2,2.5,2000,5150,2,4,3,9,2000,0,47.7056,-122.223
7140600225,20150217T000000,137000,3,1,1300,10125,1,0,4,6,1300,0,47.2921,-122.215
0293800680,20150415T000000,949000,4,3,4270,85643,2,0,3,11,4270,0,47.7711,-122.048
8673400086,20140502T000000,445700,3,2.5,1270,1180,3,0,3,8,1270,0,47.6697,-122.392
4022902555,20150321T000000,609000,4,2.5,3240,23870,1,0,3,9,1840,1400,47.7731,-122.282
5016002275,20140602T000000,610000,5,2.5,3990,3839,1,0,4,8,1990,2000,47.6236,-122.299
2810600022,20141007T000000,335000,2,1.75,1060,1202,2,0,3,7,760,300,47.5426,-122.388
